name,time,value
system,1740153000529785895,1
system,1740153001529038788,1
system,1740153002529361771,1
system,1740153003552748000,1
system,1740153004529358642,1
system,1740153005528856752,1
system,1740153006529662549,1
system,1740153007529728100,1
system,1740153008528965885,1
system,1740153009538652115,1
system,1740153010533219136,1
system,1740153011531212489,1
system,1740153012535087054,1
system,1740153013532819347,1
system,1740153014532226891,1
system,1740153015532391038,1
system,1740153016532087219,1
system,1740153017540817294,0
system,1740153018546208292,0
system,1740153019546074782,0
system,1740153020545631923,0
system,1740153021554949095,0
system,1740153022562946671,0
system,1740153023591408412,0
system,1740153024564482188,0
system,1740153025644335798,0
system,1740153026570237084,0
system,1740153027638834723,0
system,1740153028570300964,0
system,1740153029580562259,0
system,1740153030583608337,0
system,1740153031597508220,0
system,1740153032610508162,0
system,1740153033587023554,0
system,1740153034610978476,0
system,1740153035598424587,0
system,1740153036604729913,0
system,1740153037610931065,0
system,1740153038616990210,0
system,1740153039613192145,0
system,1740153040616989126,0
system,1740153041618497773,0
system,1740153042624533687,0
system,1740153043642553532,0
system,1740153044633907953,0
system,1740153045641947378,0
system,1740153046645394666,0
system,1740153047757531826,0
system,1740153048652064973,0
system,1740153049661209693,0
system,1740153050667197376,0
system,1740153051665694247,0
system,1740153052672704320,0
system,1740153053675767210,0
system,1740153054677770080,0
system,1740153055694977560,0
system,1740153056685802021,0
system,1740153057686579030,0
system,1740153058689898179,0
system,1740153059713936859,0
system,1740153060693337383,0
system,1740153061695826021,0
system,1740153062698125214,0
system,1740153063705991677,0
system,1740153064706476592,0
system,1740153065707686712,0
system,1740153066712428799,0
system,1740153067714418244,0
system,1740153068723847445,0
system,1740153069714784436,0
system,1740153070720434759,0
system,1740153071725114308,0
system,1740153072723737586,0
system,1740153073729827479,0
system,1740153074727194829,0
system,1740153075735294427,0
system,1740153076736141208,0
system,1740153077739289207,0
system,1740153078743190925,0
system,1740153079749228529,0
system,1740153080755432645,0
system,1740153081758310249,0
system,1740153082757705558,0
system,1740153083760192393,0
system,1740153084761398965,0
system,1740153085765675091,0
system,1740153086765310891,0
system,1740153087768589302,0
system,1740153088773358509,0
system,1740153089771485328,0
system,1740153090772914297,0
system,1740153091894279304,0
system,1740153092776177551,0
system,1740153093786530166,0
system,1740153094779951117,0
system,1740153095787075774,0
system,1740153096860717103,0
system,1740153097788776681,0
system,1740153098799885177,0
system,1740153099795959894,0
system,1740153100796342999,0
system,1740153101798147018,0
system,1740153102801411504,0
system,1740153103817274433,0
system,1740153104811232127,0
system,1740153105816742721,0
system,1740153106821140353,0
system,1740153107825452726,0
system,1740153108834144289,0
system,1740153109838417563,0
system,1740153110864725760,0
system,1740153111842594781,0
system,1740153112846494187,0
system,1740153113847493631,0
system,1740153114852236327,0
system,1740153115858934026,0
system,1740153116860014344,0
system,1740153117862209343,0
system,1740153118864400284,0
system,1740153119867841670,0
system,1740153120878381536,0
system,1740153121877421061,0
system,1740153122878063000,0
system,1740153123882739803,0
system,1740153124886728692,0
system,1740153125888228663,0
system,1740153126897190981,0
system,1740153127898539910,0
system,1740153128900144737,0
system,1740153129905687639,0
system,1740153130906868052,0
system,1740153131906075971,0
system,1740153132976910957,0
system,1740153133910723579,0
system,1740153134908861611,0
system,1740153135915361741,0
system,1740153136930240912,0
system,1740153137921099496,0
system,1740153138923393170,0
system,1740153139949530057,0
system,1740153140933435836,0
system,1740153141939137454,0
system,1740153142938164215,0
system,1740153143949977120,0
system,1740153144952209377,0
system,1740153145942753043,0
system,1740153146943786802,0
system,1740153147945551468,0
system,1740153148947910684,0
system,1740153149950746150,0
system,1740153150959194329,0
system,1740153151951422542,0
system,1740153152953204079,0
system,1740153153999677832,0
system,1740153155002018613,0
system,1740153155960247932,0
system,1740153156966972102,0
system,1740153157966358635,0
system,1740153158971517771,0
system,1740153159976574526,0
system,1740153160989053864,0
system,1740153161985086043,0
system,1740153162985460842,0
system,1740153163990522698,0
system,1740153164991542663,0
system,1740153165991435902,0
system,1740153167000398431,0
system,1740153168001224402,0
system,1740153169004738064,0
system,1740153170009142701,0
system,1740153171012181617,0
system,1740153172020546490,0
system,1740153173019229177,0
system,1740153174025580801,0
system,1740153175035178898,0
system,1740153176037102449,0
system,1740153177123339354,0
system,1740153178041100524,0
system,1740153179045869561,0
system,1740153180049900189,0
system,1740153181059102659,0
system,1740153182056311363,0
system,1740153183064683580,0
system,1740153184063745155,0
system,1740153185065704255,0
system,1740153186072756968,0
system,1740153187070651644,0
system,1740153188073005818,0
system,1740153189074017407,0
system,1740153190076685840,0
system,1740153191079032081,0
system,1740153192082037753,0
system,1740153193080852187,0
system,1740153194085364735,0
system,1740153195096132376,0
system,1740153196105382291,0
system,1740153197099473002,0
system,1740153198100929232,0
system,1740153199109366950,0
system,1740153200110821236,0
system,1740153201110782774,0
system,1740153202114371936,0
system,1740153203114671183,0
system,1740153204124872857,0
system,1740153205125304804,0
system,1740153206129948409,0
system,1740153207133903994,0
system,1740153208135861008,0
system,1740153209140352898,0
system,1740153210146511851,0
system,1740153211149095837,0
system,1740153212149688053,0
system,1740153213159468299,0
system,1740153214155803895,0
system,1740153215159892230,0
system,1740153216167445559,0
system,1740153217166298004,0
system,1740153218168460943,0
system,1740153219174279948,0
system,1740153220231276498,0
system,1740153221275931555,0
system,1740153222186078585,0
system,1740153223185738160,0
system,1740153224195021628,0
system,1740153225191654317,0
system,1740153226191872414,0
system,1740153227203338549,0
system,1740153228198554303,0
system,1740153229201971916,0
system,1740153230211840797,0
system,1740153231208393868,0
system,1740153232214955974,0
system,1740153233218957689,0
system,1740153234224538452,0
system,1740153235227126004,0
system,1740153236226491567,0
system,1740153237228536575,0
system,1740153238232548809,0
system,1740153239235150699,0
system,1740153240243553553,0
system,1740153241244645090,0
system,1740153242249506560,0
system,1740153243253717467,0
system,1740153244259144633,0
system,1740153245262261052,0
system,1740153246263907669,0
system,1740153247267814997,0
system,1740153248271676139,0
system,1740153249271916417,0
system,1740153250279264061,0
system,1740153251280514196,0
system,1740153252288098571,0
system,1740153253326136168,0
system,1740153254288640279,0
system,1740153255298169538,0
system,1740153256300970338,0
system,1740153257293184654,0
system,1740153258296305342,0
system,1740153259300394038,0
system,1740153260298273045,0
system,1740153261301258971,0
system,1740153262363073730,0
system,1740153263306383310,0
system,1740153264310154342,0
system,1740153265318647905,0
system,1740153266341903471,0
system,1740153267326108809,0
system,1740153268329018653,0
system,1740153269334931186,0
system,1740153270336084031,0
system,1740153271335797604,0
system,1740153272341307153,0
system,1740153273340985592,0
system,1740153274344817999,0
system,1740153275347371138,0
system,1740153276348380732,0
system,1740153277351888462,0
system,1740153278355765612,0
system,1740153279361892715,0
system,1740153280366679996,0
system,1740153281361827902,0
system,1740153282368806676,0
system,1740153283370493616,0
system,1740153284387805721,0
system,1740153285376590673,0
system,1740153286381077933,0
system,1740153287382218432,0
system,1740153288387412252,0
system,1740153289400150945,0
system,1740153290393732205,0
system,1740153291398039300,0
system,1740153292396355923,0
system,1740153293407604381,0
system,1740153294407379663,0
system,1740153295410562328,0
system,1740153296411991043,0
system,1740153297416899239,0
system,1740153298415628525,0
system,1740153299415567591,0
system,1740153300502944915,0
system,1740153301430317469,0
system,1740153302482553455,0
system,1740153303435106821,0
system,1740153304433799299,0
system,1740153305435118884,0
system,1740153306442081597,0
system,1740153307440557972,0
system,1740153308443750072,0
system,1740153309444079747,0
system,1740153310449075337,0
system,1740153311449098789,0
system,1740153312452562218,0
system,1740153313459920310,0
system,1740153314462422672,0
system,1740153315462486270,0
system,1740153316470275759,0
system,1740153317467595833,0
system,1740153318470727601,0
system,1740153319475497331,0
system,1740153320477525539,0
system,1740153321485427076,0
system,1740153322490184691,0
system,1740153323495800077,0
system,1740153324496537744,0
system,1740153325500576939,0
system,1740153326506517473,0
system,1740153327505815110,0
system,1740153328515876793,0
system,1740153329513638292,0
system,1740153330518827292,0
system,1740153331518421282,0
system,1740153332518304943,0
system,1740153333521755048,0
system,1740153334523415158,0
system,1740153335523528659,0
system,1740153336531185320,0
system,1740153337541287129,0
system,1740153338536564068,0
system,1740153339543692130,0
system,1740153340543621017,0
system,1740153341547104071,0
system,1740153342548521157,0
system,1740153343551925565,0
system,1740153344643235604,0
system,1740153345557997455,0
system,1740153346568154536,0
system,1740153347564207683,0
system,1740153348567677192,0
system,1740153349577077610,0
system,1740153350573475049,0
system,1740153351577935009,0
system,1740153352585289503,0
system,1740153353586415378,0
system,1740153354587151870,0
system,1740153355593826786,0
system,1740153356598269734,0
system,1740153357610690421,0
system,1740153358604591489,0
system,1740153359605490135,0
system,1740153360611043406,0
system,1740153361615808425,0
system,1740153362621325880,0
system,1740153363619279288,0
system,1740153364622008034,0
system,1740153365629066798,0
system,1740153366748361528,0
system,1740153367639270013,0
system,1740153368639011389,0
system,1740153369640412405,0
system,1740153370645764350,0
system,1740153371650347319,0
system,1740153372654892739,0
system,1740153373655906932,0
system,1740153374658439141,0
system,1740153375663033201,0
system,1740153376666687665,0
system,1740153377675116359,0
system,1740153378692247015,0
system,1740153379676733448,0
system,1740153380678778968,0
system,1740153381682236517,0
system,1740153382690314985,0
system,1740153383681084312,0
system,1740153384683664823,0
system,1740153385723877401,0
system,1740153386685318007,0
system,1740153387688357996,0
system,1740153388686916764,0
system,1740153389689443151,0
system,1740153390688106674,0
system,1740153391697444866,0
system,1740153392695472401,0
system,1740153393694795434,0
system,1740153394700531488,0
system,1740153395702119664,0
system,1740153396714185812,0
system,1740153397713443235,0
system,1740153399089004904,0
system,1740153401221703950,0
system,1740153401302379307,0
system,1740153402307900308,0
system,1740153403311557026,0
system,1740153404369144338,0
system,1740153405314695867,0
system,1740153406320671558,0
system,1740153407322128717,0
system,1740153408328535933,0
system,1740153409332018228,0
system,1740153410336338445,0
system,1740153411345020001,0
system,1740153412344615925,0
system,1740153413345837537,0
system,1740153414349433314,0
system,1740153415350937733,0
system,1740153416357161567,0
system,1740153417351513617,0
system,1740153418355867808,0
system,1740153419362732630,0
system,1740153420434737743,0
system,1740153421365125400,0
system,1740153422378828765,0
system,1740153423389594773,0
system,1740153424381119003,0
