name,time,value
damper,1740087000732375808,4
damper,1740087001733009640,4
damper,1740087002732866881,4
damper,1740087003734277865,4
damper,1740087004734902500,4
damper,1740087005734365054,4
damper,1740087006734987023,4
damper,1740087007735490432,4
damper,1740087008736860289,4
damper,1740087009736789855,4
damper,1740087010737084514,4
damper,1740087011738221576,4
damper,1740087012738495766,4
damper,1740087013739166437,4
damper,1740087014739818584,4
damper,1740087015739911856,4
damper,1740087016740719523,4
damper,1740087017741947275,4
damper,1740087018742320310,4
damper,1740087019742292165,4
damper,1740087020742302923,4
damper,1740087021742022588,4
damper,1740087022743080192,4
damper,1740087023743387363,4
damper,1740087024743092551,4
damper,1740087025743079765,4
damper,1740087026743919452,4
damper,1740087027744522326,4
damper,1740087028744034363,4
damper,1740087029744836750,4
damper,1740087030745409478,4
damper,1740087031745484015,4
damper,1740087032745560947,4
damper,1740087033746441711,4
damper,1740087034746939188,4
damper,1740087035747529699,4
damper,1740087036748957875,4
damper,1740087037750021671,4
damper,1740087038750000208,4
damper,1740087039751397968,4
damper,1740087040752511777,4
damper,1740087041752163255,4
damper,1740087042752266776,4
damper,1740087043752276512,4
damper,1740087044752954347,4
damper,1740087045753029535,4
damper,1740087046753789423,4
damper,1740087047754751859,4
damper,1740087048755356306,4
damper,1740087049755405897,4
damper,1740087050755588847,4
damper,1740087051755105172,4
damper,1740087052755900836,4
damper,1740087053756317182,4
damper,1740087054756936627,4
damper,1740087055757667140,4
damper,1740087056758233286,4
damper,1740087057758693063,4
damper,1740087058759203234,4
damper,1740087059759458018,4
damper,1740087060759388787,4
damper,1740087061759785416,4
damper,1740087062760500890,4
damper,1740087063760871421,4
damper,1740087064761081221,4
damper,1740087065761191665,4
damper,1740087066762123354,4
damper,1740087067762653913,4
damper,1740087068763285601,4
damper,1740087069763012559,4
damper,1740087070763210707,4
damper,1740087071763715959,4
damper,1740087072764926208,4
damper,1740087073765880389,4
damper,1740087074766987125,4
damper,1740087075766111387,4
damper,1740087076765986392,4
damper,1740087077766644179,4
damper,1740087078767518541,4
damper,1740087079767919769,4
damper,1740087080768521702,4
damper,1740087081768123476,4
damper,1740087082768038636,4
damper,1740087083768474899,4
damper,1740087084768730355,4
damper,1740087085769461769,4
damper,1740087086769953836,4
damper,1740087087770370792,4
damper,1740087088770863181,4
damper,1740087089771335822,4
damper,1740087090771522329,4
damper,1740087091771624688,4
damper,1740087092771684287,4
damper,1740087093772396576,4
damper,1740087094772436870,4
damper,1740087095772203442,4
damper,1740087096773016098,4
damper,1740087097773799579,4
damper,1740087098774555149,4
damper,1740087099775138788,4
damper,1740087100775119159,4
damper,1740087101775796553,4
damper,1740087102776183053,4
damper,1740087103776915589,4
damper,1740087104777294976,4
damper,1740087105777507752,4
damper,1740087106777225342,4
damper,1740087107777000811,4
damper,1740087108777405706,4
damper,1740087109777383302,4
damper,1740087110777150756,4
damper,1740087111777326101,4
damper,1740087112777716339,4
damper,1740087113777960423,4
damper,1740087114778600567,4
damper,1740087115778094209,4
damper,1740087116778388647,4
damper,1740087117778717119,4
damper,1740087118779518403,4
damper,1740087119779744063,4
damper,1740087120780260015,4
damper,1740087121780951054,4
damper,1740087122781549390,4
damper,1740087123781204844,4
damper,1740087124781567370,4
damper,1740087125781582947,4
damper,1740087126781218725,4
damper,1740087127781247767,4
damper,1740087128781251452,4
damper,1740087129781925900,4
damper,1740087130782590470,4
damper,1740087131782328639,4
damper,1740087132782151306,4
damper,1740087133782310050,4
damper,1740087134782498701,4
damper,1740087135782209148,4
damper,1740087136782777357,4
damper,1740087137782044296,4
damper,1740087138782017865,4
damper,1740087139782293158,4
damper,1740087140783000738,4
damper,1740087141783330582,4
damper,1740087142783538518,4
damper,1740087143783737658,4
damper,1740087144784053186,4
damper,1740087145784078181,4
damper,1740087146784395071,4
damper,1740087147784698466,4
damper,1740087148785971041,4
damper,1740087149786733905,4
damper,1740087150787132097,4
damper,1740087151787582105,4
damper,1740087152788716513,4
damper,1740087153789571207,4
damper,1740087154789891304,4
damper,1740087155790633358,4
damper,1740087156790772346,4
damper,1740087157790920591,4
damper,1740087158791322489,4
damper,1740087159791196121,4
damper,1740087160790998170,4
damper,1740087161790911456,4
damper,1740087162791328854,4
damper,1740087163791516633,4
damper,1740087164791144918,4
damper,1740087165791914453,4
damper,1740087166792132078,4
damper,1740087167792296614,4
damper,1740087168792613164,4
damper,1740087169793280208,4
damper,1740087170793696365,4
damper,1740087171793805247,4
damper,1740087172794344002,4
damper,1740087173794277456,4
damper,1740087174794366972,4
damper,1740087175794700524,4
damper,1740087176795693226,4
damper,1740087177796476167,4
damper,1740087178796157730,4
damper,1740087179102134374,4
damper,1740087179796248618,4
damper,1740087180796217138,4
damper,1740087181797121465,4
damper,1740087182798442552,4
damper,1740087183798764010,4
damper,1740087184153665024,4
damper,1740087184798585545,4
damper,1740087185799344170,4
damper,1740087186440302630,4
damper,1740087186799708790,4
damper,1740087187800696793,4
damper,1740087188801058586,4
damper,1740087189800585270,4
damper,1740087190800278816,4
damper,1740087191799943478,4
damper,1740087192800091202,4
damper,1740087193800428861,4
damper,1740087194800861156,4
damper,1740087195801716863,4
damper,1740087196802894310,4
damper,1740087197803703380,4
damper,1740087198804433672,4
damper,1740087199804348862,4
damper,1740087200804729020,4
damper,1740087201804868269,4
damper,1740087202806191468,4
damper,1740087203806165779,4
damper,1740087204806156089,4
damper,1740087205806284166,4
damper,1740087206806065266,4
damper,1740087207806554618,4
damper,1740087208805963852,4
damper,1740087209806186827,4
damper,1740087210806585660,4
damper,1740087211806000104,4
damper,1740087212806009320,4
damper,1740087213806312163,4
damper,1740087214806406438,4
damper,1740087215806244954,4
damper,1740087216806633578,4
damper,1740087217807775109,4
damper,1740087218808220399,4
damper,1740087219808820418,4
damper,1740087220809779768,4
damper,1740087221810104032,4
damper,1740087222810714079,4
damper,1740087223811123883,4
damper,1740087224811152265,4
damper,1740087225811872548,4
damper,1740087226811219927,4
damper,1740087227811859320,4
damper,1740087228811063842,4
damper,1740087229811236012,4
damper,1740087230811006341,4
damper,1740087231811662194,4
damper,1740087232812597530,4
damper,1740087233812729865,4
damper,1740087234812724283,4
damper,1740087235813172077,4
damper,1740087236813306827,4
damper,1740087237813840513,4
damper,1740087238814415385,4
damper,1740087239813880435,4
damper,1740087240815114459,4
damper,1740087241816746575,4
damper,1740087242817338290,4
damper,1740087243818393398,4
damper,1740087244818353593,4
damper,1740087245819565886,4
damper,1740087246820909153,4
damper,1740087247822066474,4
damper,1740087248822893416,4
damper,1740087249823717594,4
damper,1740087250823680773,4
damper,1740087251824671231,4
damper,1740087252825918389,4
damper,1740087253826773765,4
damper,1740087254826248121,4
damper,1740087255826367792,4
damper,1740087256827291876,4
damper,1740087257827329334,4
damper,1740087258828501382,4
damper,1740087259828345068,4
damper,1740087260828226245,4
damper,1740087261830259251,4
damper,1740087262830891409,4
damper,1740087263830146606,4
damper,1740087264830564555,4
damper,1740087265831999013,4
damper,1740087266832466715,4
damper,1740087267832697574,4
damper,1740087268832477952,4
damper,1740087269833158792,4
damper,1740087270833472958,4
damper,1740087271693872221,4
damper,1740087271833596115,4
damper,1740087272834030204,4
damper,1740087273834123847,4
damper,1740087274833715572,4
damper,1740087275834673821,4
damper,1740087276834526041,4
damper,1740087277835141759,4
damper,1740087278836032071,4
damper,1740087279835701661,4
damper,1740087280836075588,4
damper,1740087281837000845,4
damper,1740087282836760764,4
damper,1740087283837145031,4
damper,1740087284838833865,4
damper,1740087285839225182,4
damper,1740087286840698904,4
damper,1740087287840655210,4
damper,1740087288841779457,4
damper,1740087289841308755,4
damper,1740087290842218755,4
damper,1740087291843562021,4
damper,1740087292843602887,4
damper,1740087293843820672,4
damper,1740087294843624132,4
damper,1740087295844451527,4
damper,1740087296844679180,4
damper,1740087297844751593,4
damper,1740087298844865885,4
damper,1740087299844782698,4
damper,1740087300846117089,4
damper,1740087301847949218,4
damper,1740087302847457077,4
damper,1740087303847414696,4
damper,1740087304847810012,4
damper,1740087305848156258,4
damper,1740087306848320904,4
damper,1740087307848297158,4
damper,1740087308849302666,4
damper,1740087309849231679,4
damper,1740087310849956191,4
damper,1740087311851516254,4
damper,1740087312852245485,4
damper,1740087313853999468,4
damper,1740087314854078153,4
damper,1740087315855395002,4
damper,1740087316855678060,4
damper,1740087317855907737,4
damper,1740087318856708562,4
damper,1740087319858114095,4
damper,1740087320858234712,4
damper,1740087321858846181,4
damper,1740087322859153853,4
damper,1740087323859697435,4
damper,1740087324859758458,4
damper,1740087325859574713,4
damper,1740087326859957095,4
damper,1740087327859915397,4
damper,1740087328861151301,4
damper,1740087329862382840,4
damper,1740087330863328124,4
damper,1740087331863879982,4
damper,1740087332863743144,4
damper,1740087333864209834,4
damper,1740087334864562732,4
damper,1740087335866039658,4
damper,1740087336865919223,4
damper,1740087337867248113,4
damper,1740087338868010365,4
damper,1740087339868874998,4
damper,1740087340870005117,4
damper,1740087341871339246,4
damper,1740087342871998175,4
damper,1740087343872077764,4
damper,1740087344873205136,4
damper,1740087345873956188,4
damper,1740087346150415043,4
damper,1740087346875333219,4
damper,1740087347666343935,4
damper,1740087347875851926,4
damper,1740087348877296152,4
damper,1740087349878174612,4
damper,1740087350245180578,4
damper,1740087350878859179,4
damper,1740087351879468335,4
damper,1740087352880477869,4
damper,1740087353880937696,4
damper,1740087354881770750,4
damper,1740087355882495532,4
damper,1740087356883318778,4
damper,1740087357883682174,4
damper,1740087358883997973,4
damper,1740087359883882315,4
damper,1740087360883500612,4
damper,1740087361883573707,4
damper,1740087362884031469,4
damper,1740087363883816036,4
damper,1740087364884347055,4
damper,1740087365885633801,4
damper,1740087366885039268,4
damper,1740087367884986136,4
damper,1740087368884563565,4
damper,1740087369885386991,4
damper,1740087370886401702,4
damper,1740087371886868162,4
damper,1740087372887284498,4
damper,1740087373886478540,4
damper,1740087374887923877,4
damper,1740087375888337088,4
damper,1740087376888693151,4
damper,1740087377888447469,4
damper,1740087378888607697,4
damper,1740087379888481890,4
damper,1740087380889247187,4
damper,1740087381889770551,4
damper,1740087382889681454,4
damper,1740087383889591935,4
damper,1740087384890653164,4
damper,1740087385890655045,4
damper,1740087386891370508,4
damper,1740087387892380432,4
damper,1740087388892942860,4
damper,1740087389893729338,4
damper,1740087390894133611,4
damper,1740087391894920908,4
damper,1740087392895296808,4
damper,1740087393896513529,4
damper,1740087394896577417,4
damper,1740087395896542580,4
damper,1740087396897220822,4
damper,1740087397897982482,4
damper,1740087398898444473,4
damper,1740087399899278518,4
damper,1740087400900587142,4
damper,1740087401901361114,4
damper,1740087402902324612,4
damper,1740087403903092725,4
damper,1740087404903662006,4
damper,1740087405904003352,4
damper,1740087406905003077,4
damper,1740087407906542630,4
damper,1740087408907135596,4
damper,1740087409906310643,4
damper,1740087410907117909,4
damper,1740087411907954036,4
damper,1740087412908220963,4
damper,1740087413910024347,4
damper,1740087414910820462,4
damper,1740087415911261724,4
damper,1740087416911406301,4
damper,1740087417911966003,4
damper,1740087418912726491,4
damper,1740087419912348403,4
damper,1740087420913358537,4
damper,1740087421913072211,4
damper,1740087422913614452,4
damper,1740087423913334276,4
damper,1740087424914107508,4
damper,1740087425915167492,4
damper,1740087426915717075,4
damper,1740087427916328233,4
damper,1740087428917111685,4
damper,1740087429917747618,4
damper,1740087430917844716,4
damper,1740087431919097934,4
damper,1740087432918306622,4
damper,1740087433918592285,4
damper,1740087434918682640,4
damper,1740087435920623353,4
damper,1740087436921632465,4
damper,1740087437922297665,4
damper,1740087438923071078,4
damper,1740087439923564559,4
damper,1740087440924339444,4
damper,1740087441924887113,4
damper,1740087442924763702,4
damper,1740087443925406803,4
damper,1740087444926189503,4
damper,1740087445927412005,4
damper,1740087446928252181,4
damper,1740087447929032578,4
damper,1740087448928833334,4
damper,1740087449928345369,4
damper,1740087450929182010,4
damper,1740087451929204650,4
damper,1740087452930052571,4
damper,1740087453931061024,4
damper,1740087454932747099,4
damper,1740087455934012611,4
damper,1740087456933950414,4
damper,1740087457934484829,4
damper,1740087458935623324,4
damper,1740087459936194148,4
damper,1740087460935619240,4
damper,1740087461935689047,4
damper,1740087462936472429,4
damper,1740087463937152958,4
damper,1740087464936745033,4
damper,1740087465936877267,4
damper,1740087466937189748,4
damper,1740087467938388985,4
damper,1740087468939362242,4
damper,1740087469939816268,4
damper,1740087470939971265,4
damper,1740087471940435308,4
damper,1740087472941135705,4
damper,1740087473941905090,4
damper,1740087474942054998,4
damper,1740087475942567083,4
damper,1740087476942995840,4
damper,1740087477942441784,4
damper,1740087478942526590,4
damper,1740087479943135014,4
damper,1740087480943418070,4
damper,1740087481943825439,4
damper,1740087482944317806,4
damper,1740087483945425984,4
damper,1740087484945665429,4
damper,1740087485945523040,4
damper,1740087486945160680,4
damper,1740087487945477540,4
damper,1740087488945820488,4
damper,1740087489946393516,4
damper,1740087490947432804,4
damper,1740087491948455682,4
damper,1740087492949054519,4
damper,1740087493950417112,4
damper,1740087494950730794,4
damper,1740087495950372811,4
damper,1740087496951452597,4
damper,1740087497951644123,4
damper,1740087498951794893,4
damper,1740087499952555451,4
damper,1740087500953035776,4
damper,1740087501954462368,4
damper,1740087502955034975,4
damper,1740087503956339289,4
damper,1740087504956437680,4
damper,1740087505957493189,4
damper,1740087506957832110,4
damper,1740087507959215852,4
damper,1740087508959811874,4
damper,1740087509960532687,4
damper,1740087510960060804,4
damper,1740087511961195241,4
damper,1740087512962181421,4
damper,1740087513961745391,4
damper,1740087514962435479,4
damper,1740087515962712384,4
damper,1740087516963574661,4
damper,1740087517963831248,4
damper,1740087518963800678,4
damper,1740087519963358871,4
damper,1740087520963760908,4
damper,1740087521963861101,4
damper,1740087522964782141,4
damper,1740087523966077979,4
damper,1740087524966868160,4
damper,1740087525966805891,4
damper,1740087526966106841,4
damper,1740087527966544637,4
damper,1740087528966247630,4
damper,1740087529968112582,4
damper,1740087530968574593,4
damper,1740087531969565452,4
damper,1740087532969266371,4
damper,1740087533969229760,4
damper,1740087534970155897,4
damper,1740087535970034641,4
damper,1740087536970092778,4
damper,1740087537970102182,4
damper,1740087538971146490,4
damper,1740087539970982561,4
damper,1740087540971203681,4
damper,1740087541972387189,4
damper,1740087542972416091,4
damper,1740087543972810938,4
damper,1740087544973206966,4
damper,1740087545973368436,4
damper,1740087546973516369,4
damper,1740087547973641641,4
damper,1740087548973878431,4
damper,1740087549973740161,4
damper,1740087550973723679,4
damper,1740087551974539598,4
damper,1740087552975171228,4
damper,1740087553975816521,4
damper,1740087554975629409,4
damper,1740087555975552924,4
damper,1740087556975586013,4
damper,1740087557975981299,4
damper,1740087558975717494,4
damper,1740087559976586025,4
damper,1740087560977538992,4
damper,1740087561977597149,4
damper,1740087562977334475,4
damper,1740087563977580864,4
damper,1740087564977662194,4
damper,1740087565978194296,4
damper,1740087566978713582,4
damper,1740087567978742755,4
damper,1740087568978778179,4
damper,1740087569978654726,4
damper,1740087570979387302,4
damper,1740087571980353555,4
damper,1740087572980714776,4
damper,1740087573981505937,4
damper,1740087574981894865,4
damper,1740087575981375992,4
damper,1740087576981769105,4
damper,1740087577982814504,4
damper,1740087578982234789,4
damper,1740087579982843553,4
damper,1740087580982948939,4
damper,1740087581983657569,4
damper,1740087582984470314,4
damper,1740087583984506790,4
damper,1740087584985146372,4
damper,1740087585985793468,4
damper,1740087586986009080,4
damper,1740087587986324235,4
damper,1740087588986737646,4
damper,1740087589987070655,4
damper,1740087590987697402,4
damper,1740087591988025996,4
damper,1740087592989043154,4
damper,1740087593988651020,4
damper,1740087594989753146,4
damper,1740087595990158852,4
damper,1740087596990276509,4
damper,1740087597990656056,4
damper,1740087598991663545,4
damper,1740087599993517714,4
damper,1740087600993852598,4
damper,1740087601995326298,4
damper,1740087602995473070,4
damper,1740087603996870739,4
damper,1740087604996734680,4
damper,1740087605997711510,4
damper,1740087606998122484,4
damper,1740087607998603009,4
damper,1740087608997776803,4
damper,1740087609998312981,4
damper,1740087610998690855,4
damper,1740087611998317956,4
damper,1740087612998893590,4
damper,1740087613998993223,4
damper,1740087614999315883,4
damper,1740087616000200474,4
damper,1740087616999794274,4
damper,1740087618000956472,4
damper,1740087619000914833,4
damper,1740087620001219000,4
damper,1740087621002277395,4
damper,1740087622003168678,4
damper,1740087623003120505,4
damper,1740087624003337818,4
damper,1740087625002617209,4
damper,1740087626002923059,4
damper,1740087627003215505,4
damper,1740087628003329904,4
damper,1740087629004215998,4
damper,1740087630003771146,4
damper,1740087631004013525,4
damper,1740087632003298267,4
damper,1740087633004111492,4
damper,1740087634003384682,4
damper,1740087635003972077,4
damper,1740087636003569402,4
damper,1740087637003254461,4
damper,1740087638003888643,4
damper,1740087639003356357,4
damper,1740087640004653437,4
damper,1740087641004435759,4
damper,1740087642004955447,4
damper,1740087643005771179,4
damper,1740087644006131660,4
damper,1740087645005666179,4
damper,1740087646005680744,4
damper,1740087647005861700,4
damper,1740087648006327888,4
damper,1740087649006709759,4
damper,1740087650006246914,4
damper,1740087651007362745,4
damper,1740087652007103970,4
damper,1740087653008102612,4
damper,1740087654008756692,4
damper,1740087655008650913,4
damper,1740087656008160014,4
damper,1740087657008567733,4
damper,1740087658008651326,4
damper,1740087659008463884,4
damper,1740087660008400284,4
damper,1740087661008544180,4
damper,1740087662009493751,4
damper,1740087663008807796,4
damper,1740087664009426110,4
damper,1740087665009543286,4
damper,1740087666009429641,4
damper,1740087667010388510,4
damper,1740087668010736499,4
damper,1740087669010514842,4
damper,1740087670009767284,4
damper,1740087671010499189,4
damper,1740087672010266152,4
damper,1740087673009869749,4
damper,1740087674009954375,4
damper,1740087675009651899,4
damper,1740087676010154315,4
damper,1740087677010874477,4
damper,1740087678010519070,4
damper,1740087679010406798,4
damper,1740087680009857199,4
damper,1740087681010033846,4
damper,1740087682010032060,4
damper,1740087683010359319,4
damper,1740087684009743958,4
damper,1740087685009945661,4
