name,time,value
system,1740087000846108129,1
system,1740087001834319216,1
system,1740087002835645732,1
system,1740087003833427817,1
system,1740087004839355728,1
system,1740087005834915782,1
system,1740087006888620150,1
system,1740087007832189656,1
system,1740087008834444386,1
system,1740087009837190465,1
system,1740087010836228885,1
system,1740087011832492283,1
system,1740087012832265708,1
system,1740087013835749394,1
system,1740087014836565437,1
system,1740087015832303093,1
system,1740087016826306179,1
system,1740087017841795892,1
system,1740087018836614571,1
system,1740087019836377226,1
system,1740087020838280880,1
system,1740087021836399273,1
system,1740087022837889656,1
system,1740087023835668464,1
system,1740087024834000948,1
system,1740087025871967187,1
system,1740087026835918957,1
system,1740087027839768696,1
system,1740087028833044353,1
system,1740087029834281813,1
system,1740087030847780978,1
system,1740087031839306576,1
system,1740087032839035227,1
system,1740087033837246724,1
system,1740087035461668962,1
system,1740087035841345577,1
system,1740087036840846343,1
system,1740087037838363884,1
system,1740087038840187358,1
system,1740087039842100149,1
system,1740087040840065808,1
system,1740087041837481038,1
system,1740087042829937565,1
system,1740087043841821432,1
system,1740087044840181547,1
system,1740087045841001066,1
system,1740087046841051278,1
system,1740087047898971431,1
system,1740087048843012288,1
system,1740087049844832536,1
system,1740087050842044396,1
system,1740087051841824002,1
system,1740087052844352103,1
system,1740087053844112814,1
system,1740087054839904170,1
system,1740087055842754483,1
system,1740087056848676343,1
system,1740087057842932011,1
system,1740087058844430027,1
system,1740087059833780281,1
system,1740087060852475643,1
system,1740087061846231477,1
system,1740087062847526244,1
system,1740087063852999205,1
system,1740087064845276838,1
system,1740087065845347759,1
system,1740087066851683392,1
system,1740087067847566049,1
system,1740087068845085032,1
system,1740087069848885339,1
system,1740087070847290388,1
system,1740087071848141296,1
system,1740087072844144047,1
system,1740087073847702032,1
system,1740087074846667077,1
system,1740087075847230097,1
system,1740087076844221274,1
system,1740087077850411045,1
system,1740087078847407393,1
system,1740087079848012562,1
system,1740087080846948493,1
system,1740087081846068227,1
system,1740087082850343441,1
system,1740087083848126328,1
system,1740087084847363231,1
system,1740087085846897800,1
system,1740087086848403961,1
system,1740087087846623633,1
system,1740087088848332954,1
system,1740087089835668125,1
system,1740087090859927780,1
system,1740087091859402056,1
system,1740087092854442069,1
system,1740087093850978577,1
system,1740087094854494593,1
system,1740087095855243851,1
system,1740087096855335190,1
system,1740087097857534997,1
system,1740087098843591639,1
system,1740087099854091791,1
system,1740087100854114753,1
system,1740087101855277002,1
system,1740087102851342941,1
system,1740087103860517838,1
system,1740087104855894460,1
system,1740087105853863865,1
system,1740087106851221828,1
system,1740087107884819035,1
system,1740087108854212210,1
system,1740087109855520061,1
system,1740087110855000699,1
system,1740087111853210113,1
system,1740087112855237498,1
system,1740087113854302059,1
system,1740087114854309791,1
system,1740087115855022391,1
system,1740087116854498941,1
system,1740087117855030372,1
system,1740087118855392536,1
system,1740087119854239641,1
system,1740087120866844344,1
system,1740087121860956905,1
system,1740087122864702049,1
system,1740087123860911867,1
system,1740087124869775402,1
system,1740087125862719570,1
system,1740087126864565146,1
system,1740087127862023416,1
system,1740087128858530459,1
system,1740087129982401859,1
system,1740087130862081900,1
system,1740087131861469484,1
system,1740087132858890765,1
system,1740087133862408925,1
system,1740087134861656187,1
system,1740087135860840932,1
system,1740087136862302290,1
system,1740087137860128688,1
system,1740087138861090683,1
system,1740087139859404842,1
system,1740087140860945809,1
system,1740087141862940513,1
system,1740087142861742343,1
system,1740087143862003138,1
system,1740087144864589247,1
system,1740087145855531075,1
system,1740087146866534307,1
system,1740087147861296511,1
system,1740087148905061111,1
system,1740087149861772827,1
system,1740087150866577090,1
